,start_date,end_date,location,court_surface,prize_money,currency,year,player_id,player_name,opponent_id,opponent_name,tournament,round,num_sets,doubles,masters,round_num,duration,total_points,sets_won_1,games_won_1,games_against_1,tiebreaks_won_1,tiebreaks_total,serve_rating_1,aces_1,double_faults_1,first_serve_made_1,first_serve_attempted_1,first_serve_points_made_1,first_serve_points_attempted_1,second_serve_points_made_1,second_serve_points_attempted_1,break_points_saved_1,break_points_against_1,service_games_won_1,return_rating_1,first_serve_return_points_made_1,first_serve_return_points_attempted_1,second_serve_return_points_made_1,second_serve_return_points_attempted_1,break_points_made_1,break_points_attempted_1,return_games_played_1,service_points_won_1,service_points_attempted_1,return_points_won_1,return_points_attempted_1,total_points_won_1,player_1_victory,retirement_1,seed_1,won_first_set_1,nation_1,sets_won_2,games_won_2,games_against_2,tiebreaks_won_2,serve_rating_2,aces_2,double_faults_2,first_serve_made_2,first_serve_attempted_2,first_serve_points_made_2,first_serve_points_attempted_2,second_serve_points_made_2,second_serve_points_attempted_2,break_points_saved_2,break_points_against_2,service_games_won_2,return_rating_2,first_serve_return_points_made_2,first_serve_return_points_attempted_2,second_serve_return_points_made_2,second_serve_return_points_attempted_2,break_points_made_2,break_points_attempted_2,return_games_played_2,service_points_won_2,service_points_attempted_2,return_points_won_2,return_points_attempted_2,total_points_won_2,player_2_victory,retirement_2,won_first_set_2,nation_2
0,2007-09-03,2007-09-09,Netherlands,Clay,50000.0,$,2007,augustin-gensse,,eric-prodon,,alphen-aan-den-rijn_challenger,Round of 16,3.0,f,100,4,,,2.0,17.0,13.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,t,f,Q,f,Netherlands,1.0,13.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,t,Netherlands
1,2007-09-03,2007-09-09,Netherlands,Clay,50000.0,$,2007,augustin-gensse,,jesse-huta-galung,,alphen-aan-den-rijn_challenger,Finals,3.0,f,100,7,,,1.0,17.0,19.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,Q,f,Netherlands,2.0,19.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,t,f,t,Netherlands
2,2007-09-03,2007-09-09,Netherlands,Clay,50000.0,$,2007,augustin-gensse,,lovro-zovko,,alphen-aan-den-rijn_challenger,Round of 32,3.0,f,100,3,,,2.0,16.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,t,f,Q,t,Netherlands,1.0,15.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,f,Netherlands
3,2007-09-03,2007-09-09,Netherlands,Clay,50000.0,$,2007,augustin-gensse,,marcel-granollers,,alphen-aan-den-rijn_challenger,Semi-Finals,3.0,f,100,6,,,2.0,18.0,17.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,t,f,Q,f,Netherlands,1.0,17.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,t,Netherlands
4,2007-09-03,2007-09-09,Netherlands,Clay,50000.0,$,2007,augustin-gensse,,matwe-middelkoop,,alphen-aan-den-rijn_challenger,Quarter-Finals,2.0,f,100,5,,,2.0,12.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,t,f,Q,t,Netherlands,0.0,2.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,f,Netherlands
5,2007-09-03,2007-09-09,Netherlands,Clay,50000.0,$,2007,bastian-knittel,,raemon-sluiter,,alphen-aan-den-rijn_challenger,Round of 32,3.0,f,100,3,,,2.0,16.0,16.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,t,f,,t,Netherlands,1.0,16.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,f,Netherlands
6,2007-09-03,2007-09-09,Netherlands,Clay,50000.0,$,2007,bastian-knittel,,sebastian-decoud,,alphen-aan-den-rijn_challenger,Round of 16,3.0,f,100,4,,,1.0,13.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,,t,Netherlands,2.0,16.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,t,f,f,Netherlands
7,2007-09-03,2007-09-09,Netherlands,Clay,50000.0,$,2007,christophe-rochus,,jesse-huta-galung,,alphen-aan-den-rijn_challenger,Round of 16,2.0,f,100,4,,,0.0,8.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,3,f,Netherlands,2.0,12.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,t,f,t,Netherlands
8,2007-09-03,2007-09-09,Netherlands,Clay,50000.0,$,2007,christophe-rochus,,predrag-rusevski,,alphen-aan-den-rijn_challenger,Round of 32,3.0,f,100,3,,,2.0,16.0,15.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,t,f,3,t,Netherlands,1.0,15.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,f,Netherlands
9,2007-09-03,2007-09-09,Netherlands,Clay,50000.0,$,2007,daniel-munoz-de-la-nava,,igor-sijsling,,alphen-aan-den-rijn_challenger,Round of 32,2.0,f,100,3,,,0.0,6.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,f,f,,f,Netherlands,2.0,12.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,t,f,t,Netherlands
